chan_id,spacecraft,anomaly_class,detector,alpha,duration,f1_pa,f1_pw,p_pa,p_pw,r_pa,r_pw,latency,n_replicas,fp_rate_no_injection
F-3,SMAP,[contextual],vae,0.75,256,0.0,0.0,0.0,0.0,0.0,0.0,,5,
F-3,SMAP,[contextual],lstm,1.0,16,0.4639,0.4504,0.3023,0.2943,1.0,0.9625,0.0,5,
F-3,SMAP,[contextual],vae,1.0,16,0.0,0.0,0.0,0.0,0.0,0.0,,5,
F-3,SMAP,[contextual],lstm,1.0,32,0.6236,0.5861,0.4534,0.4315,1.0,0.9167,0.13,5,
F-3,SMAP,[contextual],vae,1.0,32,0.0,0.0,0.0,0.0,0.0,0.0,,5,
F-3,SMAP,[contextual],lstm,1.0,64,0.7763,0.7373,0.6352,0.6161,1.0,0.9208,0.0,5,
F-3,SMAP,[contextual],vae,1.0,64,0.1741,0.1741,0.26,0.26,0.1333,0.1333,0.0,5,
F-3,SMAP,[contextual],lstm,1.0,128,0.8669,0.8334,0.7653,0.7525,1.0,0.9339,0.0,5,
F-3,SMAP,[contextual],vae,1.0,128,0.1929,0.15,0.3506,0.3321,0.1333,0.0969,11.5,5,
F-3,SMAP,[contextual],lstm,1.0,256,0.9305,0.8846,0.8701,0.8594,1.0,0.912,0.0,5,
F-3,SMAP,[contextual],vae,1.0,256,0.3947,0.1585,0.7606,0.7,0.2667,0.0896,129.25,5,
F-3,SMAP,[contextual],lstm,1.5,16,0.4425,0.441,0.2841,0.2833,1.0,0.9958,0.0,5,
F-3,SMAP,[contextual],vae,1.5,16,0.04,0.04,0.0286,0.0286,0.0667,0.0667,0.0,5,
F-3,SMAP,[contextual],lstm,1.5,32,0.6324,0.6092,0.4629,0.4495,1.0,0.9479,0.0,5,
F-3,SMAP,[contextual],vae,1.5,32,0.0,0.0,0.0,0.0,0.0,0.0,,5,
F-3,SMAP,[contextual],lstm,1.5,64,0.7694,0.7472,0.6255,0.6144,1.0,0.9542,0.0,5,
F-3,SMAP,[contextual],vae,1.5,64,0.1264,0.123,0.1202,0.1183,0.1333,0.1281,2.5,5,
F-3,SMAP,[contextual],lstm,1.5,128,0.8626,0.8402,0.7586,0.7502,1.0,0.9552,0.0,5,
F-3,SMAP,[contextual],vae,1.5,128,0.6865,0.6002,0.7818,0.7438,0.6667,0.5479,7.4,5,
F-3,SMAP,[contextual],lstm,1.5,256,0.9288,0.8988,0.867,0.8599,1.0,0.9414,0.0,5,
F-3,SMAP,[contextual],vae,1.5,256,0.8086,0.5166,0.9731,0.945,0.7333,0.3802,74.63,5,
M-2,MSL,[contextual],lstm,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0.01434
M-2,MSL,[contextual],vae,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0.43243
M-2,MSL,[contextual],lstm,0.1,16,0.4103,0.0379,0.5336,0.0785,0.3333,0.025,10.8,5,
M-2,MSL,[contextual],vae,0.1,16,0.0964,0.0902,0.053,0.0496,0.5333,0.4958,0.2,5,
M-2,MSL,[contextual],lstm,0.1,32,0.2711,0.0108,0.4205,0.041,0.2,0.0063,13.0,5,
M-2,MSL,[contextual],vae,0.1,32,0.1959,0.1611,0.1171,0.0967,0.6,0.4833,2.2,5,
M-2,MSL,[contextual],lstm,0.1,64,0.5938,0.0289,0.8607,0.1895,0.4667,0.0156,15.6,5,
M-2,MSL,[contextual],vae,0.1,64,0.3283,0.2589,0.2262,0.1812,0.6,0.4531,6.2,5,
M-2,MSL,[contextual],lstm,0.1,128,0.8321,0.046,0.9764,0.5865,0.7333,0.024,32.4,5,
M-2,MSL,[contextual],vae,0.1,128,0.6165,0.5426,0.5325,0.4883,0.7333,0.6104,7.8,5,
M-2,MSL,[contextual],lstm,0.25,16,0.322,0.0429,0.4065,0.081,0.2667,0.0292,0.0,5,
M-2,MSL,[contextual],vae,0.25,16,0.0977,0.0977,0.0538,0.0538,0.5333,0.5333,0.0,5,
M-2,MSL,[contextual],lstm,0.25,32,0.4217,0.0464,0.5936,0.1638,0.3333,0.0271,4.88,5,
M-2,MSL,[contextual],vae,0.25,32,0.1357,0.1293,0.0818,0.0781,0.4,0.3771,0.58,5,
M-2,MSL,[contextual],lstm,0.25,64,0.6915,0.0549,0.8815,0.3035,0.6,0.0302,23.93,5,
M-2,MSL,[contextual],vae,0.25,64,0.4026,0.2534,0.2779,0.1817,0.7333,0.4208,10.13,5,
M-2,MSL,[contextual],lstm,0.25,128,0.7914,0.0662,0.9735,0.6627,0.6667,0.0349,30.8,5,
M-2,MSL,[contextual],vae,0.25,128,0.5766,0.4555,0.5104,0.4286,0.6667,0.4875,17.9,5,
M-2,MSL,[contextual],lstm,0.5,16,0.5251,0.0954,0.5305,0.1677,0.5333,0.0667,6.67,5,
M-2,MSL,[contextual],vae,0.5,16,0.0975,0.0883,0.0537,0.0486,0.5333,0.4792,0.0,5,
M-2,MSL,[contextual],lstm,0.5,32,0.5058,0.0818,0.7117,0.2271,0.4,0.05,9.0,5,
M-2,MSL,[contextual],vae,0.5,32,0.1148,0.1002,0.0695,0.0609,0.3333,0.2854,0.5,5,
M-2,MSL,[contextual],lstm,0.5,64,0.7907,0.1301,0.905,0.512,0.7333,0.075,16.67,5,
M-2,MSL,[contextual],vae,0.5,64,0.4668,0.3067,0.3202,0.2191,0.8667,0.5125,10.83,5,
M-2,MSL,[contextual],lstm,0.5,128,0.9108,0.1626,0.9794,0.823,0.8667,0.0906,26.27,5,
M-2,MSL,[contextual],vae,0.5,128,0.5375,0.3328,0.5169,0.3615,0.6,0.3229,37.77,5,
M-2,MSL,[contextual],lstm,0.75,16,0.6537,0.1268,0.6566,0.2082,0.6667,0.0917,1.6,5,
M-2,MSL,[contextual],vae,0.75,16,0.1124,0.1124,0.0621,0.0621,0.6,0.6,0.0,5,
M-2,MSL,[contextual],lstm,0.75,32,0.5617,0.0651,0.7356,0.1878,0.4667,0.0396,11.2,5,
M-2,MSL,[contextual],vae,0.75,32,0.157,0.115,0.0944,0.0695,0.4667,0.3333,0.0,5,
M-2,MSL,[contextual],lstm,0.75,64,0.6911,0.1442,0.88,0.4454,0.6,0.0875,23.23,5,
M-2,MSL,[contextual],vae,0.75,64,0.271,0.1525,0.1916,0.1125,0.4667,0.2385,26.75,5,
M-2,MSL,[contextual],lstm,0.75,128,0.9066,0.1269,0.9686,0.7037,0.8667,0.0703,40.6,5,
M-2,MSL,[contextual],vae,0.75,128,0.5573,0.2615,0.4797,0.2739,0.6667,0.2557,36.13,5,
M-2,MSL,[contextual],lstm,1.0,16,0.7827,0.2738,0.7187,0.3672,0.8667,0.2208,3.7,5,
M-2,MSL,[contextual],vae,1.0,16,0.1243,0.1243,0.0686,0.0686,0.6667,0.6667,0.0,5,
M-2,MSL,[contextual],lstm,1.0,32,0.7319,0.1243,0.7799,0.2735,0.7333,0.0812,9.47,5,
M-2,MSL,[contextual],vae,1.0,32,0.1971,0.1729,0.1179,0.1038,0.6,0.5188,1.8,5,
M-2,MSL,[contextual],lstm,1.0,64,0.8845,0.2296,0.918,0.5674,0.8667,0.149,16.17,5,
M-2,MSL,[contextual],vae,1.0,64,0.3283,0.1786,0.2262,0.1286,0.6,0.2938,7.17,5,
M-2,MSL,[contextual],lstm,1.0,128,0.9473,0.2522,0.973,0.8407,0.9333,0.15,23.07,5,
M-2,MSL,[contextual],vae,1.0,128,0.4418,0.1611,0.4553,0.2052,0.4667,0.1464,27.2,5,
M-2,MSL,[contextual],lstm,1.5,16,0.8557,0.4808,0.7478,0.5498,1.0,0.4333,2.07,5,
M-2,MSL,[contextual],vae,1.5,16,0.0846,0.0803,0.0465,0.0442,0.4667,0.4417,0.0,5,
M-2,MSL,[contextual],lstm,1.5,32,0.8482,0.4219,0.8415,0.6535,0.8667,0.3146,4.07,5,
M-2,MSL,[contextual],vae,1.5,32,0.202,0.1804,0.1215,0.1088,0.6,0.5292,2.1,5,
M-2,MSL,[contextual],lstm,1.5,64,0.9209,0.4922,0.9169,0.798,0.9333,0.3615,4.87,5,
M-2,MSL,[contextual],vae,1.5,64,0.3156,0.2,0.2145,0.1388,0.6,0.3594,14.6,5,
M-2,MSL,[contextual],lstm,1.5,128,0.9887,0.5055,0.9776,0.9375,1.0,0.3464,8.27,5,
M-2,MSL,[contextual],vae,1.5,128,0.6593,0.5413,0.564,0.4931,0.8,0.6021,5.6,5,
T-5,MSL,[point],lstm,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0.0
T-5,MSL,[point],vae,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0.0
T-5,MSL,[point],lstm,0.1,16,0.6722,0.6722,0.5072,0.5072,1.0,1.0,0.0,5,
T-5,MSL,[point],vae,0.1,16,0.2326,0.2326,0.1316,0.1316,1.0,1.0,0.0,5,
T-5,MSL,[point],lstm,0.1,32,0.7936,0.7936,0.6586,0.6586,1.0,1.0,0.0,5,
T-5,MSL,[point],vae,0.1,32,0.373,0.373,0.2293,0.2293,1.0,1.0,0.0,5,
T-5,MSL,[point],lstm,0.1,64,0.8811,0.8811,0.7879,0.7879,1.0,1.0,0.0,5,
T-5,MSL,[point],vae,0.1,64,0.5382,0.5382,0.3682,0.3682,1.0,1.0,0.0,5,
T-5,MSL,[point],lstm,0.1,128,0.9402,0.9402,0.8875,0.8875,1.0,1.0,0.0,5,
T-5,MSL,[point],vae,0.1,128,0.6998,0.6998,0.5383,0.5383,1.0,1.0,0.0,5,
T-5,MSL,[point],lstm,0.1,256,0.9656,0.9656,0.9336,0.9336,1.0,1.0,0.0,5,
T-5,MSL,[point],vae,0.1,256,0.827,0.827,0.7051,0.7051,1.0,1.0,0.0,5,
T-5,MSL,[point],lstm,0.25,16,0.6395,0.6395,0.4717,0.4717,1.0,1.0,0.0,5,
T-5,MSL,[point],vae,0.25,16,0.2258,0.2258,0.1273,0.1273,1.0,1.0,0.0,5,
T-5,MSL,[point],lstm,0.25,32,0.7789,0.7789,0.6382,0.6382,1.0,1.0,0.0,5,
T-5,MSL,[point],vae,0.25,32,0.3683,0.3683,0.2258,0.2258,1.0,1.0,0.0,5,
T-5,MSL,[point],lstm,0.25,64,0.8706,0.8706,0.7711,0.7711,1.0,1.0,0.0,5,
T-5,MSL,[point],vae,0.25,64,0.5434,0.5434,0.3732,0.3732,1.0,1.0,0.0,5,
T-5,MSL,[point],lstm,0.25,128,0.9387,0.9387,0.8845,0.8845,1.0,1.0,0.0,5,
T-5,MSL,[point],vae,0.25,128,0.7123,0.7123,0.5533,0.5533,1.0,1.0,0.0,5,
T-5,MSL,[point],lstm,0.25,256,0.9639,0.9639,0.9303,0.9303,1.0,1.0,0.0,5,
T-5,MSL,[point],vae,0.25,256,0.8234,0.8234,0.6998,0.6998,1.0,1.0,0.0,5,
T-5,MSL,[point],lstm,0.5,16,0.6177,0.6177,0.4481,0.4481,1.0,1.0,0.0,5,
T-5,MSL,[point],vae,0.5,16,0.2222,0.2222,0.125,0.125,1.0,1.0,0.0,5,
T-5,MSL,[point],lstm,0.5,32,0.7753,0.7753,0.6335,0.6335,1.0,1.0,0.0,5,
T-5,MSL,[point],vae,0.5,32,0.3826,0.3826,0.2366,0.2366,1.0,1.0,0.0,5,
T-5,MSL,[point],lstm,0.5,64,0.863,0.863,0.759,0.759,1.0,1.0,0.0,5,
T-5,MSL,[point],vae,0.5,64,0.5407,0.5407,0.3706,0.3706,1.0,1.0,0.0,5,
T-5,MSL,[point],lstm,0.5,128,0.9302,0.9302,0.8696,0.8696,1.0,1.0,0.0,5,
T-5,MSL,[point],vae,0.5,128,0.6957,0.6957,0.5333,0.5333,1.0,1.0,0.0,5,
T-5,MSL,[point],lstm,0.5,256,0.9672,0.9672,0.9364,0.9364,1.0,1.0,0.0,5,
T-5,MSL,[point],vae,0.5,256,0.8226,0.8226,0.6987,0.6987,1.0,1.0,0.0,5,
T-5,MSL,[point],lstm,0.75,16,0.612,0.612,0.4412,0.4412,1.0,1.0,0.0,5,
T-5,MSL,[point],vae,0.75,16,0.2295,0.2295,0.1297,0.1297,1.0,1.0,0.0,5,
T-5,MSL,[point],lstm,0.75,32,0.783,0.783,0.644,0.644,1.0,1.0,0.0,5,
T-5,MSL,[point],vae,0.75,32,0.3805,0.3805,0.235,0.235,1.0,1.0,0.0,5,
T-5,MSL,[point],lstm,0.75,64,0.8692,0.8692,0.7688,0.7688,1.0,1.0,0.0,5,
T-5,MSL,[point],vae,0.75,64,0.5383,0.5383,0.3683,0.3683,1.0,1.0,0.0,5,
T-5,MSL,[point],lstm,0.75,128,0.9312,0.9312,0.8714,0.8714,1.0,1.0,0.0,5,
T-5,MSL,[point],vae,0.75,128,0.6957,0.6957,0.5333,0.5333,1.0,1.0,0.0,5,
T-5,MSL,[point],lstm,0.75,256,0.9619,0.9619,0.9266,0.9266,1.0,1.0,0.0,5,
T-5,MSL,[point],vae,0.75,256,0.8226,0.8226,0.6987,0.6987,1.0,1.0,0.0,5,
T-5,MSL,[point],lstm,1.0,16,0.6226,0.6226,0.4524,0.4524,1.0,1.0,0.0,5,
T-5,MSL,[point],vae,1.0,16,0.2222,0.2222,0.125,0.125,1.0,1.0,0.0,5,
T-5,MSL,[point],lstm,1.0,32,0.7591,0.7591,0.6119,0.6119,1.0,1.0,0.0,5,
T-5,MSL,[point],vae,1.0,32,0.3709,0.3709,0.2278,0.2278,1.0,1.0,0.0,5,
T-5,MSL,[point],lstm,1.0,64,0.8753,0.8753,0.7785,0.7785,1.0,1.0,0.0,5,
T-5,MSL,[point],vae,1.0,64,0.5333,0.5333,0.3636,0.3636,1.0,1.0,0.0,5,
T-5,MSL,[point],lstm,1.0,128,0.9289,0.9289,0.8674,0.8674,1.0,1.0,0.0,5,
T-5,MSL,[point],vae,1.0,128,0.7082,0.7082,0.5483,0.5483,1.0,1.0,0.0,5,
T-5,MSL,[point],lstm,1.0,256,0.9619,0.9619,0.9266,0.9266,1.0,1.0,0.0,5,
T-5,MSL,[point],vae,1.0,256,0.8278,0.8278,0.7065,0.7065,1.0,1.0,0.0,5,
T-5,MSL,[point],lstm,1.5,16,0.6031,0.6031,0.4318,0.4318,1.0,1.0,0.0,5,
T-5,MSL,[point],vae,1.5,16,0.2256,0.2256,0.1272,0.1272,1.0,1.0,0.0,5,
T-5,MSL,[point],lstm,1.5,32,0.764,0.764,0.6183,0.6183,1.0,1.0,0.0,5,
T-5,MSL,[point],vae,1.5,32,0.3848,0.3848,0.2383,0.2383,1.0,1.0,0.0,5,
T-5,MSL,[point],lstm,1.5,64,0.8638,0.8638,0.7604,0.7604,1.0,1.0,0.0,5,
T-5,MSL,[point],vae,1.5,64,0.5333,0.5333,0.3636,0.3636,1.0,1.0,0.0,5,
T-5,MSL,[point],lstm,1.5,128,0.9251,0.9251,0.8606,0.8606,1.0,1.0,0.0,5,
T-5,MSL,[point],vae,1.5,128,0.7167,0.7167,0.5586,0.5586,1.0,1.0,0.0,5,
T-5,MSL,[point],lstm,1.5,256,0.9622,0.9622,0.9272,0.9272,1.0,1.0,0.0,5,
T-5,MSL,[point],vae,1.5,256,0.8278,0.8278,0.7065,0.7065,1.0,1.0,0.0,5,
C-1,MSL,"[point, contextual]",lstm,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0.00389
C-1,MSL,"[point, contextual]",vae,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0.0
C-1,MSL,"[point, contextual]",lstm,0.1,16,0.2483,0.0226,0.3429,0.12,0.2,0.0125,8.5,5,
C-1,MSL,"[point, contextual]",vae,0.1,16,0.0,0.0,0.0,0.0,0.0,0.0,,5,
C-1,MSL,"[point, contextual]",lstm,0.1,32,0.097,0.004,0.1778,0.04,0.0667,0.0021,15.0,5,
C-1,MSL,"[point, contextual]",vae,0.1,32,0.0,0.0,0.0,0.0,0.0,0.0,,5,
C-1,MSL,"[point, contextual]",lstm,0.1,64,0.2954,0.0061,0.5647,0.12,0.2,0.0031,38.33,5,
C-1,MSL,"[point, contextual]",vae,0.1,64,0.0,0.0,0.0,0.0,0.0,0.0,,5,
C-1,MSL,"[point, contextual]",lstm,0.1,128,0.5572,0.0072,0.7845,0.28,0.4667,0.0036,78.58,5,
C-1,MSL,"[point, contextual]",vae,0.1,128,0.0,0.0,0.0,0.0,0.0,0.0,,5,
C-1,MSL,"[point, contextual]",lstm,0.1,256,0.757,0.0049,0.9884,0.28,0.6333,0.0025,113.6,5,
C-1,MSL,"[point, contextual]",vae,0.1,256,0.0,0.0,0.0,0.0,0.0,0.0,,5,
C-1,MSL,"[point, contextual]",lstm,0.25,16,0.0,0.0,0.0,0.0,0.0,0.0,,5,
C-1,MSL,"[point, contextual]",vae,0.25,16,0.0,0.0,0.0,0.0,0.0,0.0,,5,
C-1,MSL,"[point, contextual]",lstm,0.25,32,0.1939,0.0079,0.3556,0.08,0.1333,0.0042,14.0,5,
C-1,MSL,"[point, contextual]",vae,0.25,32,0.0,0.0,0.0,0.0,0.0,0.0,,5,
C-1,MSL,"[point, contextual]",lstm,0.25,64,0.257,0.0061,0.3837,0.12,0.2,0.0031,47.5,5,
C-1,MSL,"[point, contextual]",vae,0.25,64,0.0,0.0,0.0,0.0,0.0,0.0,,5,
C-1,MSL,"[point, contextual]",lstm,0.25,128,0.577,0.0072,0.787,0.28,0.4667,0.0036,95.0,5,
C-1,MSL,"[point, contextual]",vae,0.25,128,0.0,0.0,0.0,0.0,0.0,0.0,,5,
C-1,MSL,"[point, contextual]",lstm,0.25,256,0.7303,0.0046,0.9872,0.28,0.6,0.0023,117.27,5,
C-1,MSL,"[point, contextual]",vae,0.25,256,0.0,0.0,0.0,0.0,0.0,0.0,,5,
C-1,MSL,"[point, contextual]",lstm,0.5,16,0.3949,0.0439,0.495,0.1821,0.3333,0.025,2.0,5,
C-1,MSL,"[point, contextual]",vae,0.5,16,0.0,0.0,0.0,0.0,0.0,0.0,,5,
C-1,MSL,"[point, contextual]",lstm,0.5,32,0.1925,0.0078,0.3459,0.0667,0.1333,0.0042,13.5,5,
C-1,MSL,"[point, contextual]",vae,0.5,32,0.0,0.0,0.0,0.0,0.0,0.0,,5,
C-1,MSL,"[point, contextual]",lstm,0.5,64,0.2943,0.0081,0.5566,0.1286,0.2,0.0042,19.33,5,
C-1,MSL,"[point, contextual]",vae,0.5,64,0.0,0.0,0.0,0.0,0.0,0.0,,5,
C-1,MSL,"[point, contextual]",lstm,0.5,128,0.3576,0.0051,0.5863,0.1867,0.2667,0.0026,39.0,5,
C-1,MSL,"[point, contextual]",vae,0.5,128,0.0,0.0,0.0,0.0,0.0,0.0,,5,
C-1,MSL,"[point, contextual]",lstm,0.5,256,0.7919,0.009,0.9942,0.5883,0.7,0.0046,105.67,5,
C-1,MSL,"[point, contextual]",vae,0.5,256,0.0,0.0,0.0,0.0,0.0,0.0,,5,
C-1,MSL,"[point, contextual]",lstm,0.75,16,0.2756,0.0357,0.4433,0.1286,0.2,0.0208,0.0,5,
C-1,MSL,"[point, contextual]",vae,0.75,16,0.0,0.0,0.0,0.0,0.0,0.0,,5,
C-1,MSL,"[point, contextual]",lstm,0.75,32,0.1552,0.0078,0.1855,0.0571,0.1333,0.0042,0.0,5,
C-1,MSL,"[point, contextual]",vae,0.75,32,0.0,0.0,0.0,0.0,0.0,0.0,,5,
C-1,MSL,"[point, contextual]",lstm,0.75,64,0.4923,0.0122,0.9413,0.23,0.3333,0.0062,0.0,5,
C-1,MSL,"[point, contextual]",vae,0.75,64,0.1984,0.1938,0.3879,0.3875,0.1333,0.1292,2.0,5,
C-1,MSL,"[point, contextual]",lstm,0.75,128,0.6752,0.0292,0.7867,0.4643,0.6,0.0151,26.17,5,
C-1,MSL,"[point, contextual]",vae,0.75,128,0.0,0.0,0.0,0.0,0.0,0.0,,5,
C-1,MSL,"[point, contextual]",lstm,0.75,256,0.9983,0.0213,0.9966,0.7633,1.0,0.0108,89.2,5,
C-1,MSL,"[point, contextual]",vae,0.75,256,0.26,0.0879,0.4,0.4,0.2,0.05,111.5,5,
C-1,MSL,"[point, contextual]",lstm,1.0,16,0.4642,0.0487,0.4945,0.1486,0.4667,0.0292,3.22,5,
C-1,MSL,"[point, contextual]",vae,1.0,16,0.0,0.0,0.0,0.0,0.0,0.0,,5,
C-1,MSL,"[point, contextual]",lstm,1.0,32,0.6566,0.0565,0.7369,0.3013,0.6,0.0313,1.71,5,
C-1,MSL,"[point, contextual]",vae,1.0,32,0.0,0.0,0.0,0.0,0.0,0.0,,5,
C-1,MSL,"[point, contextual]",lstm,1.0,64,0.6484,0.0238,0.9398,0.2619,0.5333,0.0125,12.8,5,
C-1,MSL,"[point, contextual]",vae,1.0,64,0.2221,0.2221,0.2831,0.2831,0.2,0.2,0.0,5,
C-1,MSL,"[point, contextual]",lstm,1.0,128,0.8951,0.045,0.9857,0.6619,0.8667,0.0234,25.67,5,
C-1,MSL,"[point, contextual]",vae,1.0,128,0.3946,0.2513,0.7594,0.7354,0.2667,0.1521,28.5,5,
C-1,MSL,"[point, contextual]",lstm,1.0,256,0.9966,0.0501,0.9933,0.7628,1.0,0.0262,48.67,5,
C-1,MSL,"[point, contextual]",vae,1.0,256,0.5269,0.2474,0.7782,0.7462,0.4333,0.165,73.12,5,
C-1,MSL,"[point, contextual]",lstm,1.5,16,0.7223,0.1612,0.824,0.3854,0.6667,0.1042,1.57,5,
C-1,MSL,"[point, contextual]",vae,1.5,16,0.0,0.0,0.0,0.0,0.0,0.0,,5,
C-1,MSL,"[point, contextual]",lstm,1.5,32,0.8243,0.1044,0.8967,0.403,0.8,0.0604,1.93,5,
C-1,MSL,"[point, contextual]",vae,1.5,32,0.1231,0.1231,0.1143,0.1143,0.1333,0.1333,0.0,5,
C-1,MSL,"[point, contextual]",lstm,1.5,64,0.8042,0.2306,0.949,0.7483,0.7333,0.1437,4.77,5,
C-1,MSL,"[point, contextual]",vae,1.5,64,0.2362,0.2362,0.2889,0.2889,0.2,0.2,0.0,5,
C-1,MSL,"[point, contextual]",lstm,1.5,128,0.9922,0.1814,0.9846,0.8443,1.0,0.1036,21.8,5,
C-1,MSL,"[point, contextual]",vae,1.5,128,0.6237,0.498,0.8198,0.7756,0.5333,0.3984,20.3,5,
C-1,MSL,"[point, contextual]",lstm,1.5,256,0.9962,0.1349,0.9924,0.9017,1.0,0.0749,42.93,5,
C-1,MSL,"[point, contextual]",vae,1.5,256,0.9142,0.6414,0.9528,0.9182,0.9,0.4944,61.2,5,
D-14,MSL,"[point, point]",lstm,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0.0
D-14,MSL,"[point, point]",vae,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0.0
D-14,MSL,"[point, point]",lstm,0.1,16,0.8083,0.8083,0.6869,0.6869,1.0,1.0,0.0,5,
D-14,MSL,"[point, point]",vae,0.1,16,0.2312,0.2312,0.1307,0.1307,1.0,1.0,0.0,5,
D-14,MSL,"[point, point]",lstm,0.1,32,0.8995,0.8995,0.8278,0.8278,1.0,1.0,0.0,5,
D-14,MSL,"[point, point]",vae,0.1,32,0.3636,0.3636,0.2222,0.2222,1.0,1.0,0.0,5,
D-14,MSL,"[point, point]",lstm,0.1,64,0.951,0.951,0.908,0.908,1.0,1.0,0.0,5,
D-14,MSL,"[point, point]",vae,0.1,64,0.5458,0.5458,0.3755,0.3755,1.0,1.0,0.0,5,
D-14,MSL,"[point, point]",lstm,0.1,128,0.9618,0.9618,0.9271,0.9271,1.0,1.0,0.0,5,
D-14,MSL,"[point, point]",vae,0.1,128,0.7039,0.7039,0.5431,0.5431,1.0,1.0,0.0,5,
D-14,MSL,"[point, point]",lstm,0.1,256,0.9785,0.9782,0.9581,0.9581,1.0,0.9995,0.0,5,
D-14,MSL,"[point, point]",vae,0.1,256,0.8305,0.8305,0.7102,0.7102,1.0,1.0,0.0,5,
D-14,MSL,"[point, point]",lstm,0.25,16,0.647,0.647,0.4956,0.4956,1.0,1.0,0.0,5,
D-14,MSL,"[point, point]",vae,0.25,16,0.2239,0.2239,0.1261,0.1261,1.0,1.0,0.0,5,
D-14,MSL,"[point, point]",lstm,0.25,32,0.778,0.778,0.6481,0.6481,1.0,1.0,0.0,5,
D-14,MSL,"[point, point]",vae,0.25,32,0.3803,0.3803,0.2349,0.2349,1.0,1.0,0.0,5,
D-14,MSL,"[point, point]",lstm,0.25,64,0.9522,0.9516,0.9104,0.9104,1.0,0.999,0.0,5,
D-14,MSL,"[point, point]",vae,0.25,64,0.5333,0.5333,0.3636,0.3636,1.0,1.0,0.0,5,
D-14,MSL,"[point, point]",lstm,0.25,128,0.9745,0.9742,0.9508,0.9508,1.0,0.9995,0.0,5,
D-14,MSL,"[point, point]",vae,0.25,128,0.6977,0.6977,0.5358,0.5358,1.0,1.0,0.0,5,
D-14,MSL,"[point, point]",lstm,0.25,256,0.9667,0.9666,0.936,0.936,1.0,0.9997,0.0,5,
D-14,MSL,"[point, point]",vae,0.25,256,0.8205,0.8205,0.6957,0.6957,1.0,1.0,0.0,5,
D-14,MSL,"[point, point]",lstm,0.5,16,0.6486,0.6486,0.4911,0.4911,1.0,1.0,0.0,5,
D-14,MSL,"[point, point]",vae,0.5,16,0.2256,0.2256,0.1272,0.1272,1.0,1.0,0.0,5,
D-14,MSL,"[point, point]",lstm,0.5,32,0.7906,0.7906,0.6645,0.6645,1.0,1.0,0.0,5,
D-14,MSL,"[point, point]",vae,0.5,32,0.3682,0.3682,0.2256,0.2256,1.0,1.0,0.0,5,
D-14,MSL,"[point, point]",lstm,0.5,64,0.8492,0.8492,0.7396,0.7396,1.0,1.0,0.0,5,
D-14,MSL,"[point, point]",vae,0.5,64,0.5358,0.5358,0.3659,0.3659,1.0,1.0,0.0,5,
D-14,MSL,"[point, point]",lstm,0.5,128,0.9471,0.9471,0.9009,0.9009,1.0,1.0,0.0,5,
D-14,MSL,"[point, point]",vae,0.5,128,0.7039,0.7039,0.5431,0.5431,1.0,1.0,0.0,5,
D-14,MSL,"[point, point]",lstm,0.5,256,0.9641,0.9641,0.9314,0.9314,1.0,1.0,0.0,5,
D-14,MSL,"[point, point]",vae,0.5,256,0.8248,0.8248,0.702,0.702,1.0,1.0,0.0,5,
D-14,MSL,"[point, point]",lstm,0.75,16,0.5885,0.5885,0.4207,0.4207,1.0,1.0,0.0,5,
D-14,MSL,"[point, point]",vae,0.75,16,0.2278,0.2278,0.1286,0.1286,1.0,1.0,0.0,5,
D-14,MSL,"[point, point]",lstm,0.75,32,0.8401,0.8401,0.7334,0.7334,1.0,1.0,0.0,5,
D-14,MSL,"[point, point]",vae,0.75,32,0.3682,0.3682,0.2256,0.2256,1.0,1.0,0.0,5,
D-14,MSL,"[point, point]",lstm,0.75,64,0.8886,0.8886,0.8018,0.8018,1.0,1.0,0.0,5,
D-14,MSL,"[point, point]",vae,0.75,64,0.5358,0.5358,0.3659,0.3659,1.0,1.0,0.0,5,
D-14,MSL,"[point, point]",lstm,0.75,128,0.9525,0.9525,0.9098,0.9098,1.0,1.0,0.0,5,
D-14,MSL,"[point, point]",vae,0.75,128,0.6997,0.6997,0.5382,0.5382,1.0,1.0,0.0,5,
D-14,MSL,"[point, point]",lstm,0.75,256,0.9555,0.9555,0.9153,0.9153,1.0,1.0,0.0,5,
D-14,MSL,"[point, point]",vae,0.75,256,0.8262,0.8262,0.704,0.704,1.0,1.0,0.0,5,
D-14,MSL,"[point, point]",lstm,1.0,16,0.5379,0.5379,0.374,0.374,1.0,1.0,0.0,5,
D-14,MSL,"[point, point]",vae,1.0,16,0.2275,0.2275,0.1284,0.1284,1.0,1.0,0.0,5,
D-14,MSL,"[point, point]",lstm,1.0,32,0.8184,0.8184,0.7009,0.7009,1.0,1.0,0.0,5,
